	Row.names	p_val	avg_logFC	pct.1	pct.2	p_val_adj	keggList..spu..	ID
21639	LOC583913	0.000885005	0.264202372	0.93	0.958	1	pre-mRNA-splicing factor SYF2 isoform X2	spu:583913
17065	LOC575187	0.329710535	0.264030895	0.31	0.324	1	coatomer subunit delta	spu:575187
22804	LOC586702	0.062103579	0.263802496	0.62	0.704	1	uracil-DNA glycosylase	spu:586702
22862	LOC586836	0.207142917	0.263717298	0.423	0.479	1	ras-related protein Rab-4B	spu:586836
18444	LOC577686	0.017115484	0.263662133	0.62	0.67	1	uncharacterized protein DDB_G0284459 isoform X2	spu:577686
17281	LOC575596	0.000465525	0.263650438	0.873	0.897	1	programmed cell death protein 4	spu:575596
22000	LOC584784	0.00918847	0.263186576	0.69	0.744	1	protein RRP5 homolog	spu:584784
18210	LOC577299	0.005414155	0.263115152	0.789	0.83	1	LOW QUALITY PROTEIN: heterogeneous nuclear ribonucleoprotein A3 homolog 2	spu:577299
24892	LOC591691	0.009432568	0.261493881	0.451	0.406	1	transcription initiation factor IIB	spu:591691
22786	LOC586668	7.95E-07	0.261439871	0.986	0.998	0.017358654	NA	NA
25776	LOC593670	0.002921169	0.261362838	0.676	0.7	1	arginine/serine-rich coiled-coil protein 2 isoform X1	spu:593670
20496	LOC581537	0.082997794	0.261291507	0.437	0.441	1	"ras-related C3 botulinum toxin substrate 1 (rho family, small GTP binding protein Rac1)-like"	spu:581537
22172	LOC585210	0.100093783	0.261282631	0.254	0.215	1	"lon protease homolog 2, peroxisomal"	spu:585210
16749	LOC574604	0.025907702	0.260887661	0.563	0.571	1	RING finger protein 10	spu:574604
26168	LOC594740	0.108389157	0.260322853	0.62	0.73	1	ATP-dependent RNA helicase DHX8	spu:594740
16611	LOC373419	4.51E-06	0.259855728	0.986	0.989	0.098390265	ras-related protein Rab-10 isoform X2	spu:373419
3553	LOC100893538	0.308752978	0.259677868	0.394	0.442	1	uncharacterized protein LOC100893538	spu:100893538
23558	LOC588585	0.149305244	0.258988593	0.282	0.261	1	carboxy-terminal kinesin 2	spu:588585
6470	LOC105442832	0.000945315	0.258474114	0.93	0.92	1	scaffold attachment factor B2 isoform X1	spu:105442832
201	LOC100888025	0.000764488	0.258429236	0.887	0.918	1	male-specific lethal 1-like 1	spu:100888025
20578	LOC581703	0.012501253	0.258170873	0.577	0.578	1	"NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 9, mitochondrial"	spu:581703
24601	LOC590987	0.002173248	0.256802577	0.676	0.65	1	protein arginine N-methyltransferase 1	spu:590987
22873	LOC586862	0.049716596	0.256571428	0.563	0.655	1	46 kDa FK506-binding nuclear protein isoform X1	spu:586862
6322	LOC105442421	0.014218697	0.256476136	0.549	0.552	1	NA	NA
1497	LOC100890137	0.078608955	0.256180786	0.394	0.363	1	NA	NA
25181	LOC592285	3.47E-06	0.255949569	1	1	0.075793128	heterogeneous nuclear ribonucleoprotein D-like isoform X1	spu:592285
25584	LOC593167	0.003153667	0.255742585	0.254	0.147	1	rho GTPase-activating protein 21 isoform X1	spu:593167
846	LOC100889083	0.832878336	0.255217645	0.239	0.271	1	ubiquitin carboxyl-terminal hydrolase 36 isoform X1	spu:100889083
24910	LOC591727	0.010552515	0.254452553	0.648	0.663	1	phosphatidylinositol transfer protein alpha isoform	spu:591727
22167	LOC585201	0.053101104	0.253947275	0.577	0.644	1	histone acetyltransferase KAT8	spu:585201
25395	LOC592760	0.374289971	0.253771561	0.394	0.452	1	myosin regulatory light chain 12B	spu:592760
19708	LOC580001	2.62E-06	0.253352603	1	0.997	0.057167852	spliceosome RNA helicase Ddx39b	spu:580001
20004	LOC580565	0.088972255	0.253251438	0.338	0.302	1	protein KIAA0556	spu:580565
24260	LOC590203	8.68E-14	0.253110648	1	1	1.89E-09	guanine nucleotide-binding protein subunit beta isoform X7	spu:590203
28092	LOC764213	0.06992574	0.253023329	0.423	0.413	1	tyrosine-protein phosphatase non-receptor type 9	spu:764213
19472	LOC579592	0.046228383	0.252877723	0.437	0.417	1	centrosomal protein of 164 kDa isoform X1	spu:579592
22709	LOC586486	0.047271251	0.251140607	0.254	0.194	1	meiosis regulator and mRNA stability factor 1 isoform X1	spu:586486
17500	LOC575991	0.047580148	0.251045749	0.408	0.389	1	zinc finger protein DZIP1L isoform X1	spu:575991
20647	LOC581822	9.91E-09	0.250131377	1	0.999	0.000216357	cold shock domain-containing protein 3 isoform X1	spu:581822
